dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,5.488860,1.559762,4.687500,1.500000,0.000000,0.000000,0.552500
0.050000,5.552361,1.599669,4.762500,1.500000,0.000000,0.000000,0.569260
0.050000,5.615233,1.640559,4.837500,1.500000,0.000000,0.000000,0.583588
0.050000,5.677563,1.682270,4.912500,1.500000,0.000000,0.000000,0.595542
0.050000,5.739440,1.724653,4.987500,1.500000,0.000000,0.000000,0.605179
0.050000,5.800954,1.767559,5.062500,1.500000,0.000000,0.000000,0.612543
0.050000,5.862200,1.810849,5.137500,1.500000,0.000000,0.000000,0.617673
0.050000,5.923270,1.854385,5.212500,1.500000,0.000000,0.000000,0.620597
0.050000,5.984261,1.898032,5.287500,1.500000,0.000000,0.000000,0.621329
0.050000,6.045268,1.941658,5.362500,1.500000,0.000000,0.000000,0.619874
0.050000,6.106386,1.985128,5.437500,1.500000,0.000000,0.000000,0.616224
0.050000,6.167709,2.028306,5.512500,1.500000,0.000000,0.000000,0.610359
0.050000,6.229333,2.071055,5.587500,1.500000,0.000000,0.000000,0.602249
0.050000,6.291350,2.113232,5.662500,1.500000,0.000000,0.000000,0.591852
0.050000,6.353849,2.154690,5.737500,1.500000,0.000000,0.000000,0.579120
0.050000,6.416920,2.195273,5.812500,1.500000,0.000000,0.000000,0.563995
0.050000,6.480645,2.234819,5.887500,1.500000,0.000000,0.000000,0.546419
0.050000,6.545104,2.273159,5.962500,1.500000,0.000000,0.000000,0.526332
0.050000,6.610366,2.310113,6.037500,1.500000,0.000000,0.000000,0.503678
0.050000,6.676494,2.345493,6.112500,1.500000,0.000000,0.000000,0.478416
0.050000,6.743539,2.379102,6.187500,1.500000,0.000000,0.000000,0.450521
0.050000,6.811537,2.410739,6.262500,1.500000,0.000000,0.000000,0.419996
0.050000,6.880506,2.440196,6.337500,1.500000,0.000000,0.000000,0.386882
0.050000,6.950447,2.467266,6.412500,1.500000,0.000000,0.000000,0.351266
0.050000,7.021335,2.491742,6.487500,1.500000,0.000000,0.000000,0.313289
0.050000,7.093125,2.513431,6.562500,1.500000,0.000000,0.000000,0.273156
0.050000,7.165746,2.532151,6.637500,1.500000,0.000000,0.000000,0.231134
0.050000,7.234859,2.546673,6.712500,1.500000,0.000000,0.000000,0.180633
0.050000,7.308980,2.558058,6.787500,1.500000,0.000000,0.000000,0.124421
0.050000,7.383618,2.565320,6.862500,1.500000,0.000000,0.000000,0.069900
0.050000,7.458538,2.568587,6.937500,1.500000,0.000000,0.000000,0.017668
0.050000,7.533528,2.568038,7.012500,1.500000,0.000000,0.000000,6.251384
0.050000,7.608407,2.563897,7.087500,1.500000,0.000000,0.000000,6.205017
0.050000,7.683027,2.556411,7.162500,1.500000,0.000000,0.000000,6.161962
0.050000,7.757274,2.545847,7.237500,1.500000,0.000000,0.000000,6.122314
0.050000,7.831068,2.532475,7.312500,1.500000,0.000000,0.000000,6.086078
0.050000,7.904357,2.516560,7.387500,1.500000,0.000000,0.000000,6.053191
0.050000,7.977113,2.498363,7.462500,1.500000,0.000000,0.000000,6.023541
0.050000,8.049330,2.478130,7.537500,1.500000,0.000000,0.000000,5.996990
0.050000,8.121017,2.456093,7.612500,1.500000,0.000000,0.000000,5.973386
0.050000,8.192198,2.432470,7.687500,1.500000,0.000000,0.000000,5.952573
0.050000,8.262906,2.407465,7.762500,1.500000,0.000000,0.000000,5.934402
0.050000,8.333181,2.381268,7.837500,1.500000,0.000000,0.000000,5.918732
0.050000,8.403070,2.354056,7.912500,1.500000,0.000000,0.000000,5.905436
0.050000,8.472623,2.325997,7.987500,1.500000,0.000000,0.000000,5.894405
0.050000,8.541894,2.297249,8.062500,1.500000,0.000000,0.000000,5.885545
0.050000,8.610939,2.267960,8.137500,1.500000,0.000000,0.000000,5.878778
0.050000,8.679814,2.238275,8.212500,1.500000,0.000000,0.000000,5.874047
0.050000,8.748578,2.208333,8.287500,1.500000,0.000000,0.000000,5.871310
0.050000,8.817290,2.178270,8.362500,1.500000,0.000000,0.000000,5.870542
0.050000,8.886007,2.148223,8.437500,1.500000,0.000000,0.000000,5.871736
0.050000,8.954791,2.118325,8.512500,1.500000,0.000000,0.000000,5.874905
0.050000,9.023698,2.088714,8.587500,1.500000,0.000000,0.000000,5.880074
0.050000,9.092787,2.059530,8.662500,1.500000,0.000000,0.000000,5.887289
0.050000,9.162114,2.030918,8.737500,1.500000,0.000000,0.000000,5.896614
0.050000,9.231736,2.003029,8.812500,1.500000,0.000000,0.000000,5.908129
0.050000,9.301705,1.976024,8.887500,1.500000,0.000000,0.000000,5.921930
0.050000,9.372070,1.950070,8.962500,1.500000,0.000000,0.000000,5.938132
0.050000,9.442877,1.925349,9.037500,1.500000,0.000000,0.000000,5.956866
0.050000,9.514166,1.902053,9.112500,1.500000,0.000000,0.000000,5.978272
0.050000,9.585967,1.880389,9.187500,1.500000,0.000000,0.000000,6.002503
0.050000,9.658301,1.860577,9.262500,1.500000,0.000000,0.000000,6.029714
0.050000,9.731174,1.842855,9.337500,1.500000,0.000000,0.000000,6.060056
0.050000,9.804575,1.827470,9.412500,1.500000,0.000000,0.000000,6.093663
0.050000,9.878473,1.814685,9.487500,1.500000,0.000000,0.000000,6.130636
0.050000,9.952809,1.804767,9.562500,1.500000,0.000000,0.000000,6.171028
0.050000,10.027496,1.797986,9.637500,1.500000,0.000000,0.000000,6.214815
0.050000,10.102413,1.794604,9.712500,1.500000,0.000000,0.000000,6.261878
0.050000,10.177404,1.794867,9.787500,1.500000,0.000000,0.000000,0.028795
0.050000,10.252282,1.798988,9.862500,1.500000,0.000000,0.000000,0.081569
0.050000,10.326829,1.807137,9.937500,1.500000,0.000000,0.000000,0.136512
0.050000,10.400804,1.819429,10.012500,1.500000,0.000000,0.000000,0.193002
0.050000,10.473959,1.835913,10.087500,1.500000,0.000000,0.000000,0.250332
0.050000,10.546048,1.856570,10.162500,1.500000,0.000000,0.000000,0.307754
0.050000,10.616839,1.881311,10.237500,1.500000,0.000000,0.000000,0.364534
0.050000,10.686129,1.909988,10.312500,1.500000,0.000000,0.000000,0.420003
0.050000,10.753753,1.942402,10.387500,1.500000,0.000000,0.000000,0.473599
0.050000,10.819584,1.978319,10.462500,1.500000,0.000000,0.000000,0.524884
0.050000,10.883538,2.017481,10.537500,1.500000,0.000000,0.000000,0.573560
0.050000,10.945570,2.059623,10.612500,1.500000,0.000000,0.000000,0.619449
0.050000,11.005669,2.104482,10.687500,1.500000,0.000000,0.000000,0.662485
0.050000,11.063849,2.151802,10.762500,1.500000,0.000000,0.000000,0.702686
0.050000,11.118747,2.200065,10.835600,1.424006,-1.519877,-30.397535,0.739220
0.050000,11.168758,2.247164,10.904300,1.324006,-2.000000,-9.602465,0.771274
0.050000,11.213801,2.292202,10.968001,1.224006,-2.000000,-0.000000,0.799124
0.050000,11.254218,2.334770,11.026701,1.124006,-2.000000,0.000000,0.823282
0.050000,11.290306,2.374536,11.080401,1.024006,-2.000000,0.000000,0.844191
0.050000,11.322327,2.411227,11.129102,0.924006,-2.000000,-0.000000,0.862220
0.050000,11.350506,2.444629,11.172802,0.824006,-2.000000,-0.000000,0.877683
0.050000,11.375035,2.474563,11.211502,0.724006,-2.000000,0.000000,0.890839
0.050000,11.396078,2.500885,11.245203,0.624006,-2.000000,-0.000000,0.901902
0.050000,11.413772,2.523482,11.273903,0.524006,-2.000000,0.000000,0.911045
0.050000,11.428228,2.542261,11.297603,0.424006,-2.000000,-0.000000,0.918409
0.050000,11.439539,2.557154,11.316304,0.324006,-2.000000,0.000000,0.924105
0.050000,11.447772,2.568105,11.330004,0.224006,-2.000000,0.000000,0.928214
0.050000,11.452976,2.575076,11.338704,0.124006,-2.000000,-0.000000,0.930795
0.050000,11.455185,2.578047,11.342404,0.024006,-2.000000,0.000000,0.931888
0.050000,11.455543,2.578529,11.343005,0.000000,-0.480123,30.397535,0.932065
0.050000,11.455543,2.578529,11.343005,0.000000,0.000000,9.602465,0.932065
